routenum,ord,stationid,arsid,encode
7611,76,수색역앞,12006,%EC%88%98%EC%83%89%EC%97%AD%EC%95%9E
7611,77,수색교,12004,%EC%88%98%EC%83%89%EA%B5%90
7611,78,덕은교.은평차고지앞,12002,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
7611,79,은평공영차고지(가상),12723,%EC%9D%80%ED%8F%89%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80%28%EA%B0%80%EC%83%81%29
7612,1,홍연2교(가상),13998,%ED%99%8D%EC%97%B02%EA%B5%90%28%EA%B0%80%EC%83%81%29
7612,2,홍남교홍연아파트앞,13205,%ED%99%8D%EB%82%A8%EA%B5%90%ED%99%8D%EC%97%B0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
7612,3,홍연시장,13206,%ED%99%8D%EC%97%B0%EC%8B%9C%EC%9E%A5
7612,4,홍연2교현대교통종점,13216,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90
7612,5,명지대입구.신원지벤스타,13258,%EB%AA%85%EC%A7%80%EB%8C%80%EC%9E%85%EA%B5%AC.%EC%8B%A0%EC%9B%90%EC%A7%80%EB%B2%A4%EC%8A%A4%ED%83%80
7612,6,명지대삼거리,13197,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%BC%EA%B1%B0%EB%A6%AC
7612,7,명지대,13195,%EB%AA%85%EC%A7%80%EB%8C%80
7612,8,명지대사거리연가초교입구,13193,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%97%B0%EA%B0%80%EC%B4%88%EA%B5%90%EC%9E%85%EA%B5%AC
7612,9,명지대사거리제일은행앞,13230,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%9C%EC%9D%BC%EC%9D%80%ED%96%89%EC%95%9E
7612,10,백련시장,13228,%EB%B0%B1%EB%A0%A8%EC%8B%9C%EC%9E%A5
7612,11,홍남교자전거대여소앞,13226,%ED%99%8D%EB%82%A8%EA%B5%90%EC%9E%90%EC%A0%84%EA%B1%B0%EB%8C%80%EC%97%AC%EC%86%8C%EC%95%9E
7612,12,연희A지구아파트,13224,%EC%97%B0%ED%9D%ACA%EC%A7%80%EA%B5%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7612,13,연희동자치회관,13222,%EC%97%B0%ED%9D%AC%EB%8F%99%EC%9E%90%EC%B9%98%ED%9A%8C%EA%B4%80
7612,14,연희3거리,13151,%EC%97%B0%ED%9D%AC3%EA%B1%B0%EB%A6%AC
7612,15,연희교차로,13149,%EC%97%B0%ED%9D%AC%EA%B5%90%EC%B0%A8%EB%A1%9C
7612,16,연남동,14226,%EC%97%B0%EB%82%A8%EB%8F%99
7612,17,홍대입구역,14016,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
7612,18,서교동예식장타운,14014,%EC%84%9C%EA%B5%90%EB%8F%99%EC%98%88%EC%8B%9D%EC%9E%A5%ED%83%80%EC%9A%B4
7612,19,합정역.남경호텔,14012,%ED%95%A9%EC%A0%95%EC%97%AD.%EB%82%A8%EA%B2%BD%ED%98%B8%ED%85%94
7612,20,선유도공원,19277,%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90
7612,21,강서세무서,19221,%EA%B0%95%EC%84%9C%EC%84%B8%EB%AC%B4%EC%84%9C
7612,22,선유중학교,19223,%EC%84%A0%EC%9C%A0%EC%A4%91%ED%95%99%EA%B5%90
7612,23,당중초등학교,19206,%EB%8B%B9%EC%A4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7612,24,지성병원,19208,%EC%A7%80%EC%84%B1%EB%B3%91%EC%9B%90
7612,25,교보앞,19166,%EA%B5%90%EB%B3%B4%EC%95%9E
7612,26,영등포구청,19852,%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%EC%B2%AD
7612,27,당중초등학교,19207,%EB%8B%B9%EC%A4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7612,28,선유중학교,19224,%EC%84%A0%EC%9C%A0%EC%A4%91%ED%95%99%EA%B5%90
7612,29,강서세무서,19222,%EA%B0%95%EC%84%9C%EC%84%B8%EB%AC%B4%EC%84%9C
7612,30,선유도공원,19278,%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90
7612,31,합정역,14011,%ED%95%A9%EC%A0%95%EC%97%AD
7612,32,서교동예식장타운,14013,%EC%84%9C%EA%B5%90%EB%8F%99%EC%98%88%EC%8B%9D%EC%9E%A5%ED%83%80%EC%9A%B4
7612,33,홍대입구역,14015,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
7612,34,연희동대우아파트,13147,%EC%97%B0%ED%9D%AC%EB%8F%99%EB%8C%80%EC%9A%B0%EC%95%84%ED%8C%8C%ED%8A%B8
7612,35,연희교차로,13148,%EC%97%B0%ED%9D%AC%EA%B5%90%EC%B0%A8%EB%A1%9C
7612,36,연희동자치회관,13223,%EC%97%B0%ED%9D%AC%EB%8F%99%EC%9E%90%EC%B9%98%ED%9A%8C%EA%B4%80
7612,37,연희A지구아파트,13225,%EC%97%B0%ED%9D%ACA%EC%A7%80%EA%B5%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7612,38,홍남교자전거대여소앞,13227,%ED%99%8D%EB%82%A8%EA%B5%90%EC%9E%90%EC%A0%84%EA%B1%B0%EB%8C%80%EC%97%AC%EC%86%8C%EC%95%9E
7612,39,백련시장,13229,%EB%B0%B1%EB%A0%A8%EC%8B%9C%EC%9E%A5
7612,40,명지대사거리국민은행앞,13231,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EC%95%9E
7612,41,명지대,13194,%EB%AA%85%EC%A7%80%EB%8C%80
7612,42,명지대삼거리,13196,%EB%AA%85%EC%A7%80%EB%8C%80%EC%82%BC%EA%B1%B0%EB%A6%AC
7612,43,명지대입구.홍은예술창작센터,13217,%EB%AA%85%EC%A7%80%EB%8C%80%EC%9E%85%EA%B5%AC.%ED%99%8D%EC%9D%80%EC%98%88%EC%88%A0%EC%B0%BD%EC%9E%91%EC%84%BC%ED%84%B0
7612,44,홍연2교현대교통종점,13215,%ED%99%8D%EC%97%B02%EA%B5%90%ED%98%84%EB%8C%80%EA%B5%90%ED%86%B5%EC%A2%85%EC%A0%90
7613,1,선진운수종점,12275,%EC%84%A0%EC%A7%84%EC%9A%B4%EC%88%98%EC%A2%85%EC%A0%90
7613,2,선일여고입구,12276,%EC%84%A0%EC%9D%BC%EC%97%AC%EA%B3%A0%EC%9E%85%EA%B5%AC
7613,3,갈현동미미아파트,12277,%EA%B0%88%ED%98%84%EB%8F%99%EB%AF%B8%EB%AF%B8%EC%95%84%ED%8C%8C%ED%8A%B8
7613,4,한솔아파트입구선정중학교후문,12278,%ED%95%9C%EC%86%94%EC%95%84%ED%8C%8C%ED%8A%B8%EC%9E%85%EA%B5%AC%EC%84%A0%EC%A0%95%EC%A4%91%ED%95%99%EA%B5%90%ED%9B%84%EB%AC%B8
7613,5,구산사거리,12149,%EA%B5%AC%EC%82%B0%EC%82%AC%EA%B1%B0%EB%A6%AC
7613,6,역촌중앙시장,12150,%EC%97%AD%EC%B4%8C%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5
7613,7,구산역2번출구.예일여고,12151,%EA%B5%AC%EC%82%B0%EC%97%AD2%EB%B2%88%EC%B6%9C%EA%B5%AC.%EC%98%88%EC%9D%BC%EC%97%AC%EA%B3%A0
7613,8,하나은행역촌동지점,12152,%ED%95%98%EB%82%98%EC%9D%80%ED%96%89%EC%97%AD%EC%B4%8C%EB%8F%99%EC%A7%80%EC%A0%90
7613,9,역촌역역촌오거리,12153,%EC%97%AD%EC%B4%8C%EC%97%AD%EC%97%AD%EC%B4%8C%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,10,역촌역1번출구,12258,%EC%97%AD%EC%B4%8C%EC%97%AD1%EB%B2%88%EC%B6%9C%EA%B5%AC
7613,11,서부경찰서후문,12259,%EC%84%9C%EB%B6%80%EA%B2%BD%EC%B0%B0%EC%84%9C%ED%9B%84%EB%AC%B8
7613,12,이마트.은평점,12260,%EC%9D%B4%EB%A7%88%ED%8A%B8.%EC%9D%80%ED%8F%89%EC%A0%90
7613,13,응암역.신사오거리,12167,%EC%9D%91%EC%95%94%EC%97%AD.%EC%8B%A0%EC%82%AC%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,14,신흥시장,12168,%EC%8B%A0%ED%9D%A5%EC%8B%9C%EC%9E%A5
7613,15,응암오거리,12162,%EC%9D%91%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,16,대림시장,12165,%EB%8C%80%EB%A6%BC%EC%8B%9C%EC%9E%A5
7613,17,동도하이츠아파트,13179,%EB%8F%99%EB%8F%84%ED%95%98%EC%9D%B4%EC%B8%A0%EC%95%84%ED%8C%8C%ED%8A%B8
7613,18,KT가좌지사,13177,KT%EA%B0%80%EC%A2%8C%EC%A7%80%EC%82%AC
7613,19,북가좌2동주민센터,13175,%EB%B6%81%EA%B0%80%EC%A2%8C2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7613,20,DMC래미안e.편한세상2.4단지,13183,DMC%EB%9E%98%EB%AF%B8%EC%95%88e.%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%812.4%EB%8B%A8%EC%A7%80
7613,21,북가좌삼호.가재울아이파크아파트,13185,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%82%BC%ED%98%B8.%EA%B0%80%EC%9E%AC%EC%9A%B8%EC%95%84%EC%9D%B4%ED%8C%8C%ED%81%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7613,22,남가좌새마을금고,13189,%EB%82%A8%EA%B0%80%EC%A2%8C%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
7613,23,삼성래미안2차아파트,13180,%EC%82%BC%EC%84%B1%EB%9E%98%EB%AF%B8%EC%95%882%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
7613,24,모래내삼거리,13182,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%82%BC%EA%B1%B0%EB%A6%AC
7613,25,모래내시장가좌역,13005,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%8B%9C%EC%9E%A5%EA%B0%80%EC%A2%8C%EC%97%AD
7613,26,사천교,13007,%EC%82%AC%EC%B2%9C%EA%B5%90
7613,27,연희104고지앞.구성산회관,13110,%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E.%EA%B5%AC%EC%84%B1%EC%82%B0%ED%9A%8C%EA%B4%80
7613,28,연남동,14226,%EC%97%B0%EB%82%A8%EB%8F%99
7613,29,동교동삼거리,13018,%EB%8F%99%EA%B5%90%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC
7613,30,신촌한의원,14591,%EC%8B%A0%EC%B4%8C%ED%95%9C%EC%9D%98%EC%9B%90
7613,31,신촌로터리,14168,%EC%8B%A0%EC%B4%8C%EB%A1%9C%ED%84%B0%EB%A6%AC
7613,32,서강대학교,14171,%EC%84%9C%EA%B0%95%EB%8C%80%ED%95%99%EA%B5%90
7613,33,광성중고등학교,14172,%EA%B4%91%EC%84%B1%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7613,34,대흥역,14174,%EB%8C%80%ED%9D%A5%EC%97%AD
7613,35,용강초등학교,14176,%EC%9A%A9%EA%B0%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
7613,36,동도중학교.서울디자인고등학교,14178,%EB%8F%99%EB%8F%84%EC%A4%91%ED%95%99%EA%B5%90.%EC%84%9C%EC%9A%B8%EB%94%94%EC%9E%90%EC%9D%B8%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7613,37,한국산업인력공단.공덕역,14180,%ED%95%9C%EA%B5%AD%EC%82%B0%EC%97%85%EC%9D%B8%EB%A0%A5%EA%B3%B5%EB%8B%A8.%EA%B3%B5%EB%8D%95%EC%97%AD
7613,38,마포역,14002,%EB%A7%88%ED%8F%AC%EC%97%AD
7613,39,여의도순복음교회,19137,%EC%97%AC%EC%9D%98%EB%8F%84%EC%88%9C%EB%B3%B5%EC%9D%8C%EA%B5%90%ED%9A%8C
7613,40,국회의사당역,19133,%EA%B5%AD%ED%9A%8C%EC%9D%98%EC%82%AC%EB%8B%B9%EC%97%AD
7613,41,한국거래소.구증권선물거래소,19157,%ED%95%9C%EA%B5%AD%EA%B1%B0%EB%9E%98%EC%86%8C.%EA%B5%AC%EC%A6%9D%EA%B6%8C%EC%84%A0%EB%AC%BC%EA%B1%B0%EB%9E%98%EC%86%8C
7613,42,MBC,19159,MBC
7613,43,여의나루역,19140,%EC%97%AC%EC%9D%98%EB%82%98%EB%A3%A8%EC%97%AD
7613,44,마포역,14001,%EB%A7%88%ED%8F%AC%EC%97%AD
7613,45,한국산업인력공단,14179,%ED%95%9C%EA%B5%AD%EC%82%B0%EC%97%85%EC%9D%B8%EB%A0%A5%EA%B3%B5%EB%8B%A8
7613,46,동도중학교.서울디자인고등학교,14177,%EB%8F%99%EB%8F%84%EC%A4%91%ED%95%99%EA%B5%90.%EC%84%9C%EC%9A%B8%EB%94%94%EC%9E%90%EC%9D%B8%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7613,47,대흥역,14175,%EB%8C%80%ED%9D%A5%EC%97%AD
7613,48,광성중고등학교,14173,%EA%B4%91%EC%84%B1%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
7613,49,서강대학교,14170,%EC%84%9C%EA%B0%95%EB%8C%80%ED%95%99%EA%B5%90
7613,50,신촌로터리,14169,%EC%8B%A0%EC%B4%8C%EB%A1%9C%ED%84%B0%EB%A6%AC
7613,51,현대백화점,13259,%ED%98%84%EB%8C%80%EB%B0%B1%ED%99%94%EC%A0%90
7613,52,동교동삼거리연희동방면,13144,%EB%8F%99%EA%B5%90%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC%EC%97%B0%ED%9D%AC%EB%8F%99%EB%B0%A9%EB%A9%B4
7613,53,연희동대우아파트,13147,%EC%97%B0%ED%9D%AC%EB%8F%99%EB%8C%80%EC%9A%B0%EC%95%84%ED%8C%8C%ED%8A%B8
7613,54,연희104고지앞.구성산회관,13111,%EC%97%B0%ED%9D%AC104%EA%B3%A0%EC%A7%80%EC%95%9E.%EA%B5%AC%EC%84%B1%EC%82%B0%ED%9A%8C%EA%B4%80
7613,55,사천교,13109,%EC%82%AC%EC%B2%9C%EA%B5%90
7613,56,모래내시장가좌역,13107,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%8B%9C%EC%9E%A5%EA%B0%80%EC%A2%8C%EC%97%AD
7613,57,삼성래미안2차아파트,13181,%EC%82%BC%EC%84%B1%EB%9E%98%EB%AF%B8%EC%95%882%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
7613,58,남가좌동새마을금고,13335,%EB%82%A8%EA%B0%80%EC%A2%8C%EB%8F%99%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
7613,59,북가좌삼호.가재울아이파크아파트,13186,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%82%BC%ED%98%B8.%EA%B0%80%EC%9E%AC%EC%9A%B8%EC%95%84%EC%9D%B4%ED%8C%8C%ED%81%AC%EC%95%84%ED%8C%8C%ED%8A%B8
7613,60,모래내우체국.증가교회,13184,%EB%AA%A8%EB%9E%98%EB%82%B4%EC%9A%B0%EC%B2%B4%EA%B5%AD.%EC%A6%9D%EA%B0%80%EA%B5%90%ED%9A%8C
7613,61,북가좌초교사거리,13264,%EB%B6%81%EA%B0%80%EC%A2%8C%EC%B4%88%EA%B5%90%EC%82%AC%EA%B1%B0%EB%A6%AC
7613,62,북가좌2동주민센터,13174,%EB%B6%81%EA%B0%80%EC%A2%8C2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
7613,63,KT가좌지사,13176,KT%EA%B0%80%EC%A2%8C%EC%A7%80%EC%82%AC
7613,64,동도하이츠아파트,13178,%EB%8F%99%EB%8F%84%ED%95%98%EC%9D%B4%EC%B8%A0%EC%95%84%ED%8C%8C%ED%8A%B8
7613,65,대림시장,12166,%EB%8C%80%EB%A6%BC%EC%8B%9C%EC%9E%A5
7613,66,응암오거리,12157,%EC%9D%91%EC%95%94%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,67,신흥시장,12177,%EC%8B%A0%ED%9D%A5%EC%8B%9C%EC%9E%A5
7613,68,응암역.신사오거리,12178,%EC%9D%91%EC%95%94%EC%97%AD.%EC%8B%A0%EC%82%AC%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,69,이마트.은평점,12243,%EC%9D%B4%EB%A7%88%ED%8A%B8.%EC%9D%80%ED%8F%89%EC%A0%90
7613,70,서부경찰서후문,12244,%EC%84%9C%EB%B6%80%EA%B2%BD%EC%B0%B0%EC%84%9C%ED%9B%84%EB%AC%B8
7613,71,해주드림빌APT,12245,%ED%95%B4%EC%A3%BC%EB%93%9C%EB%A6%BC%EB%B9%8CAPT
7613,72,역촌역역촌오거리,12138,%EC%97%AD%EC%B4%8C%EC%97%AD%EC%97%AD%EC%B4%8C%EC%98%A4%EA%B1%B0%EB%A6%AC
7613,73,삼성타운,12139,%EC%82%BC%EC%84%B1%ED%83%80%EC%9A%B4
7613,74,구산역1번출구.예일여고,12140,%EA%B5%AC%EC%82%B0%EC%97%AD1%EB%B2%88%EC%B6%9C%EA%B5%AC.%EC%98%88%EC%9D%BC%EC%97%AC%EA%B3%A0
7613,75,역촌중앙시장,12141,%EC%97%AD%EC%B4%8C%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5
7613,76,구산사거리,12142,%EA%B5%AC%EC%82%B0%EC%82%AC%EA%B1%B0%EB%A6%AC
7613,77,한솔아파트입구선정중학교후문,12271,%ED%95%9C%EC%86%94%EC%95%84%ED%8C%8C%ED%8A%B8%EC%9E%85%EA%B5%AC%EC%84%A0%EC%A0%95%EC%A4%91%ED%95%99%EA%B5%90%ED%9B%84%EB%AC%B8
7613,78,갈현동미미아파트,12272,%EA%B0%88%ED%98%84%EB%8F%99%EB%AF%B8%EB%AF%B8%EC%95%84%ED%8C%8C%ED%8A%B8
7613,79,선일여고입구,12273,%EC%84%A0%EC%9D%BC%EC%97%AC%EA%B3%A0%EC%9E%85%EA%B5%AC
7613,80,선진운수종점,12274,%EC%84%A0%EC%A7%84%EC%9A%B4%EC%88%98%EC%A2%85%EC%A0%90
771,1,동해운수,36350,%EB%8F%99%ED%95%B4%EC%9A%B4%EC%88%98
771,2,동문태영아파트,36049,%EB%8F%99%EB%AC%B8%ED%83%9C%EC%98%81%EC%95%84%ED%8C%8C%ED%8A%B8
771,3,일산시장,36072,%EC%9D%BC%EC%82%B0%EC%8B%9C%EC%9E%A5
771,4,현대홈타운,36618,%ED%98%84%EB%8C%80%ED%99%88%ED%83%80%EC%9A%B4
771,5,일산복음병원,36104,%EC%9D%BC%EC%82%B0%EB%B3%B5%EC%9D%8C%EB%B3%91%EC%9B%90
771,6,하늘마을2단지,36102,%ED%95%98%EB%8A%98%EB%A7%88%EC%9D%842%EB%8B%A8%EC%A7%80
771,7,안곡중고교,36106,%EC%95%88%EA%B3%A1%EC%A4%91%EA%B3%A0%EA%B5%90
771,8,약산마을.애니골입구,36142,%EC%95%BD%EC%82%B0%EB%A7%88%EC%9D%84.%EC%95%A0%EB%8B%88%EA%B3%A8%EC%9E%85%EA%B5%AC
771,9,부대앞,36143,%EB%B6%80%EB%8C%80%EC%95%9E
771,10,동국대병원사거리,36609,%EB%8F%99%EA%B5%AD%EB%8C%80%EB%B3%91%EC%9B%90%EC%82%AC%EA%B1%B0%EB%A6%AC
771,11,고양가구공단,36611,%EA%B3%A0%EC%96%91%EA%B0%80%EA%B5%AC%EA%B3%B5%EB%8B%A8
771,12,식사동,36613,%EC%8B%9D%EC%82%AC%EB%8F%99
771,13,식사오거리,36615,%EC%8B%9D%EC%82%AC%EC%98%A4%EA%B1%B0%EB%A6%AC
771,14,원당중학교,35013,%EC%9B%90%EB%8B%B9%EC%A4%91%ED%95%99%EA%B5%90
771,15,고양시청.덕양구보건소,35010,%EA%B3%A0%EC%96%91%EC%8B%9C%EC%B2%AD.%EB%8D%95%EC%96%91%EA%B5%AC%EB%B3%B4%EA%B1%B4%EC%86%8C
771,16,성사2동주민센터,35015,%EC%84%B1%EC%82%AC2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
771,17,고양어울림누리.달빛동부아파트,35642,%EA%B3%A0%EC%96%91%EC%96%B4%EC%9A%B8%EB%A6%BC%EB%88%84%EB%A6%AC.%EB%8B%AC%EB%B9%9B%EB%8F%99%EB%B6%80%EC%95%84%ED%8C%8C%ED%8A%B8
771,18,화정1동주민센터,35395,%ED%99%94%EC%A0%951%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
771,19,달빛신안아파트.명지병원,35393,%EB%8B%AC%EB%B9%9B%EC%8B%A0%EC%95%88%EC%95%84%ED%8C%8C%ED%8A%B8.%EB%AA%85%EC%A7%80%EB%B3%91%EC%9B%90
771,20,단독주택단지,35397,%EB%8B%A8%EB%8F%85%EC%A3%BC%ED%83%9D%EB%8B%A8%EC%A7%80
771,21,화정역.덕양구청,35601,%ED%99%94%EC%A0%95%EC%97%AD.%EB%8D%95%EC%96%91%EA%B5%AC%EC%B2%AD
771,22,별빛마을8단지.롯데마트,35391,%EB%B3%84%EB%B9%9B%EB%A7%88%EC%9D%848%EB%8B%A8%EC%A7%80.%EB%A1%AF%EB%8D%B0%EB%A7%88%ED%8A%B8
771,23,고양경찰서앞,35389,%EA%B3%A0%EC%96%91%EA%B2%BD%EC%B0%B0%EC%84%9C%EC%95%9E
771,24,고양경찰서,35636,%EA%B3%A0%EC%96%91%EA%B2%BD%EC%B0%B0%EC%84%9C
771,25,행신초등학교(중),35637,%ED%96%89%EC%8B%A0%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%28%EC%A4%91%29
771,26,행신동삼거리,35634,%ED%96%89%EC%8B%A0%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC
771,27,소만마을,35007,%EC%86%8C%EB%A7%8C%EB%A7%88%EC%9D%84
771,28,서정마을(중),35632,%EC%84%9C%EC%A0%95%EB%A7%88%EC%9D%84%28%EC%A4%91%29
771,29,화도교(중),35631,%ED%99%94%EB%8F%84%EA%B5%90%28%EC%A4%91%29
771,30,화전역앞(중),35629,%ED%99%94%EC%A0%84%EC%97%AD%EC%95%9E%28%EC%A4%91%29
771,31,항공대입구(중),35623,%ED%95%AD%EA%B3%B5%EB%8C%80%EC%9E%85%EA%B5%AC%28%EC%A4%91%29
771,32,덕은동(중),35625,%EB%8D%95%EC%9D%80%EB%8F%99%28%EC%A4%91%29
771,33,덕은교.은평차고지앞,12315,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
771,34,DMC첨단산업센터,14112,DMC%EC%B2%A8%EB%8B%A8%EC%82%B0%EC%97%85%EC%84%BC%ED%84%B0
771,35,상암고등학교,14291,%EC%83%81%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
771,36,월드컵파크5단지,14289,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC5%EB%8B%A8%EC%A7%80
771,37,상암DMC홍보관,14287,%EC%83%81%EC%95%94DMC%ED%99%8D%EB%B3%B4%EA%B4%80
771,38,상암초등학교,14166,%EC%83%81%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
771,39,상암휴먼시아아파트,14165,%EC%83%81%EC%95%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%84%EC%95%84%ED%8C%8C%ED%8A%B8
771,40,디지털미디어시티역,14333,%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD
771,41,디지털미디어시티역2번출구,14296,%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD2%EB%B2%88%EC%B6%9C%EA%B5%AC
771,42,상암휴먼시아아파트,14164,%EC%83%81%EC%95%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%84%EC%95%84%ED%8C%8C%ED%8A%B8
771,43,상암초등학교,14167,%EC%83%81%EC%95%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
771,44,상암DMC홍보관,14286,%EC%83%81%EC%95%94DMC%ED%99%8D%EB%B3%B4%EA%B4%80
771,45,누리꿈스퀘어,14307,%EB%88%84%EB%A6%AC%EA%BF%88%EC%8A%A4%ED%80%98%EC%96%B4
771,46,월드컵파크5단지상암중고등학교입구,14288,%EC%9B%94%EB%93%9C%EC%BB%B5%ED%8C%8C%ED%81%AC5%EB%8B%A8%EC%A7%80%EC%83%81%EC%95%94%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90%EC%9E%85%EA%B5%AC
771,47,상암DMC입구,14290,%EC%83%81%EC%95%94DMC%EC%9E%85%EA%B5%AC
771,48,DMC첨단산업센터,14111,DMC%EC%B2%A8%EB%8B%A8%EC%82%B0%EC%97%85%EC%84%BC%ED%84%B0
771,49,덕은교.은평차고지앞,12002,%EB%8D%95%EC%9D%80%EA%B5%90.%EC%9D%80%ED%8F%89%EC%B0%A8%EA%B3%A0%EC%A7%80%EC%95%9E
771,50,덕은동(중),35624,%EB%8D%95%EC%9D%80%EB%8F%99%28%EC%A4%91%29
771,51,항공대입구(중),35622,%ED%95%AD%EA%B3%B5%EB%8C%80%EC%9E%85%EA%B5%AC%28%EC%A4%91%29
771,52,화전역앞(중),35628,%ED%99%94%EC%A0%84%EC%97%AD%EC%95%9E%28%EC%A4%91%29
771,53,화도교(중),35630,%ED%99%94%EB%8F%84%EA%B5%90%28%EC%A4%91%29
771,54,서정마을(중),35627,%EC%84%9C%EC%A0%95%EB%A7%88%EC%9D%84%28%EC%A4%91%29
771,55,소만마을,35008,%EC%86%8C%EB%A7%8C%EB%A7%88%EC%9D%84
771,56,행신동(중),35633,%ED%96%89%EC%8B%A0%EB%8F%99%28%EC%A4%91%29
771,57,행신초등학교(중),35626,%ED%96%89%EC%8B%A0%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%28%EC%A4%91%29
771,58,옥빛마을16단지,35398,%EC%98%A5%EB%B9%9B%EB%A7%88%EC%9D%8416%EB%8B%A8%EC%A7%80
771,59,고양경찰서앞,35388,%EA%B3%A0%EC%96%91%EA%B2%BD%EC%B0%B0%EC%84%9C%EC%95%9E
771,60,화정역.롯데마트,35390,%ED%99%94%EC%A0%95%EC%97%AD.%EB%A1%AF%EB%8D%B0%EB%A7%88%ED%8A%B8
771,61,덕양구청,35602,%EB%8D%95%EC%96%91%EA%B5%AC%EC%B2%AD
771,62,단독주택단지,35402,%EB%8B%A8%EB%8F%85%EC%A3%BC%ED%83%9D%EB%8B%A8%EC%A7%80
